participant_id,timestamp,age,musical_experience,plays_instrument,sings_in_choir,uses_ai_weekly,confidence_before,confidence_after,difficulty,free_feedback,stimulus,response,correct,correct_response,rt,training
697ec336-fe2e-419f-8200-408a6bc1c7b2,2026-05-13T15-11-24-970Z,20,erfahren,ja,nein,ja,unsicher,unsicher,sehr schwer,Schwieriger als Gedacht bei vielen hatte ich wirklich keine Ahnung gutes Quiz ,data/A/output26-4.wav,x,x,TRUE,2288,FALSE
697ec336-fe2e-419f-8200-408a6bc1c7b2,2026-05-13T15-11-24-970Z,20,erfahren,ja,nein,ja,unsicher,unsicher,sehr schwer,Schwieriger als Gedacht bei vielen hatte ich wirklich keine Ahnung gutes Quiz ,data/H/283-7.wav,x,m,FALSE,7709,FALSE
94a11270-e293-4b08-acfc-a37f3732dfd6,2026-05-13T16-25-30-143Z,74,unerfahren,nein,nein,nein,sehr unsicher,unsicher,sehr schwer,sehr schwer,data/H/175.5-5.wav,m,m,TRUE,11611,FALSE
94a11270-e293-4b08-acfc-a37f3732dfd6,2026-05-13T16-25-30-143Z,74,unerfahren,nein,nein,nein,sehr unsicher,unsicher,sehr schwer,sehr schwer,data/A/output48-2.wav,x,x,TRUE,13400,FALSE
94a11270-e293-4b08-acfc-a37f3732dfd6,2026-05-13T16-25-30-143Z,74,unerfahren,nein,nein,nein,sehr unsicher,unsicher,sehr schwer,sehr schwer,data/H/276-8.wav,m,m,TRUE,12189,FALSE
94a11270-e293-4b08-acfc-a37f3732dfd6,2026-05-13T16-25-30-143Z,74,unerfahren,nein,nein,nein,sehr unsicher,unsicher,sehr schwer,sehr schwer,data/A/output3-3.wav,x,x,TRUE,18589,FALSE
94a11270-e293-4b08-acfc-a37f3732dfd6,2026-05-13T16-25-30-143Z,74,unerfahren,nein,nein,nein,sehr unsicher,unsicher,sehr schwer,sehr schwer,data/A/output39-6.wav,m,x,FALSE,27720,FALSE
94a11270-e293-4b08-acfc-a37f3732dfd6,2026-05-13T16-25-30-143Z,74,unerfahren,nein,nein,nein,sehr unsicher,unsicher,sehr schwer,sehr schwer,data/A/output14-6.wav,m,x,FALSE,7720,FALSE
94a11270-e293-4b08-acfc-a37f3732dfd6,2026-05-13T16-25-30-143Z,74,unerfahren,nein,nein,nein,sehr unsicher,unsicher,sehr schwer,sehr schwer,data/A/output31-5.wav,x,x,TRUE,7659,FALSE
94a11270-e293-4b08-acfc-a37f3732dfd6,2026-05-13T16-25-30-143Z,74,unerfahren,nein,nein,nein,sehr unsicher,unsicher,sehr schwer,sehr schwer,data/A/output28-2.wav,m,x,FALSE,10101,FALSE
94a11270-e293-4b08-acfc-a37f3732dfd6,2026-05-13T16-25-30-143Z,74,unerfahren,nein,nein,nein,sehr unsicher,unsicher,sehr schwer,sehr schwer,data/H/122.6-4.wav,x,m,FALSE,7480,FALSE
94a11270-e293-4b08-acfc-a37f3732dfd6,2026-05-13T16-25-30-143Z,74,unerfahren,nein,nein,nein,sehr unsicher,unsicher,sehr schwer,sehr schwer,data/H/283-7.wav,m,m,TRUE,11131,FALSE
94a11270-e293-4b08-acfc-a37f3732dfd6,2026-05-13T16-25-30-143Z,74,unerfahren,nein,nein,nein,sehr unsicher,unsicher,sehr schwer,sehr schwer,data/H/292-2.wav,m,m,TRUE,7739,FALSE
94a11270-e293-4b08-acfc-a37f3732dfd6,2026-05-13T16-25-30-143Z,74,unerfahren,nein,nein,nein,sehr unsicher,unsicher,sehr schwer,sehr schwer,data/H/227.11-5.wav,x,m,FALSE,11280,FALSE
94a11270-e293-4b08-acfc-a37f3732dfd6,2026-05-13T16-25-30-143Z,74,unerfahren,nein,nein,nein,sehr unsicher,unsicher,sehr schwer,sehr schwer,data/A/output10-6.wav,x,x,TRUE,9421,FALSE
94a11270-e293-4b08-acfc-a37f3732dfd6,2026-05-13T16-25-30-143Z,74,unerfahren,nein,nein,nein,sehr unsicher,unsicher,sehr schwer,sehr schwer,data/A/output26-4.wav,m,x,FALSE,5560,FALSE
94a11270-e293-4b08-acfc-a37f3732dfd6,2026-05-13T16-25-30-143Z,74,unerfahren,nein,nein,nein,sehr unsicher,unsicher,sehr schwer,sehr schwer,data/A/output19-1.wav,m,x,FALSE,5859,FALSE
94a11270-e293-4b08-acfc-a37f3732dfd6,2026-05-13T16-25-30-143Z,74,unerfahren,nein,nein,nein,sehr unsicher,unsicher,sehr schwer,sehr schwer,data/H/148.6-6.wav,m,m,TRUE,9749,FALSE
94a11270-e293-4b08-acfc-a37f3732dfd6,2026-05-13T16-25-30-143Z,74,unerfahren,nein,nein,nein,sehr unsicher,unsicher,sehr schwer,sehr schwer,data/H/153.5-3.wav,x,m,FALSE,9541,FALSE
94a11270-e293-4b08-acfc-a37f3732dfd6,2026-05-13T16-25-30-143Z,74,unerfahren,nein,nein,nein,sehr unsicher,unsicher,sehr schwer,sehr schwer,data/A/output21-1.wav,x,x,TRUE,8181,FALSE
94a11270-e293-4b08-acfc-a37f3732dfd6,2026-05-13T16-25-30-143Z,74,unerfahren,nein,nein,nein,sehr unsicher,unsicher,sehr schwer,sehr schwer,data/H/256-5.wav,x,m,FALSE,9840,FALSE
94a11270-e293-4b08-acfc-a37f3732dfd6,2026-05-13T16-25-30-143Z,74,unerfahren,nein,nein,nein,sehr unsicher,unsicher,sehr schwer,sehr schwer,data/H/290-2.wav,m,m,TRUE,5179,FALSE
b59bfe2a-f722-41cb-a61d-64f23e74ac7e,2026-05-13T17-18-49-975Z,20,unerfahren,ja,nein,nein,sehr unsicher,sehr unsicher,sehr schwer,"Es war enorm schwer einen Unterschied rauszuhören. Ich habe durchgehend geraten. Falls ich was richtig geraten haben sollte, war es lediglich mein Bauchgefühl. Sehr interessant und spannend!",data/A/output10-6.wav,x,x,TRUE,13981,FALSE
b59bfe2a-f722-41cb-a61d-64f23e74ac7e,2026-05-13T17-18-49-975Z,20,unerfahren,ja,nein,nein,sehr unsicher,sehr unsicher,sehr schwer,"Es war enorm schwer einen Unterschied rauszuhören. Ich habe durchgehend geraten. Falls ich was richtig geraten haben sollte, war es lediglich mein Bauchgefühl. Sehr interessant und spannend!",data/H/290-2.wav,m,m,TRUE,5509,FALSE
b59bfe2a-f722-41cb-a61d-64f23e74ac7e,2026-05-13T17-18-49-975Z,20,unerfahren,ja,nein,nein,sehr unsicher,sehr unsicher,sehr schwer,"Es war enorm schwer einen Unterschied rauszuhören. Ich habe durchgehend geraten. Falls ich was richtig geraten haben sollte, war es lediglich mein Bauchgefühl. Sehr interessant und spannend!",data/A/output31-5.wav,x,x,TRUE,25971,FALSE
b59bfe2a-f722-41cb-a61d-64f23e74ac7e,2026-05-13T17-18-49-975Z,20,unerfahren,ja,nein,nein,sehr unsicher,sehr unsicher,sehr schwer,"Es war enorm schwer einen Unterschied rauszuhören. Ich habe durchgehend geraten. Falls ich was richtig geraten haben sollte, war es lediglich mein Bauchgefühl. Sehr interessant und spannend!",data/H/153.5-3.wav,m,m,TRUE,3728,FALSE
b59bfe2a-f722-41cb-a61d-64f23e74ac7e,2026-05-13T17-18-49-975Z,20,unerfahren,ja,nein,nein,sehr unsicher,sehr unsicher,sehr schwer,"Es war enorm schwer einen Unterschied rauszuhören. Ich habe durchgehend geraten. Falls ich was richtig geraten haben sollte, war es lediglich mein Bauchgefühl. Sehr interessant und spannend!",data/H/283-7.wav,m,m,TRUE,4589,FALSE
b59bfe2a-f722-41cb-a61d-64f23e74ac7e,2026-05-13T17-18-49-975Z,20,unerfahren,ja,nein,nein,sehr unsicher,sehr unsicher,sehr schwer,"Es war enorm schwer einen Unterschied rauszuhören. Ich habe durchgehend geraten. Falls ich was richtig geraten haben sollte, war es lediglich mein Bauchgefühl. Sehr interessant und spannend!",data/A/output39-6.wav,m,x,FALSE,5099,FALSE
b59bfe2a-f722-41cb-a61d-64f23e74ac7e,2026-05-13T17-18-49-975Z,20,unerfahren,ja,nein,nein,sehr unsicher,sehr unsicher,sehr schwer,"Es war enorm schwer einen Unterschied rauszuhören. Ich habe durchgehend geraten. Falls ich was richtig geraten haben sollte, war es lediglich mein Bauchgefühl. Sehr interessant und spannend!",data/A/output28-2.wav,x,x,TRUE,20509,FALSE
b59bfe2a-f722-41cb-a61d-64f23e74ac7e,2026-05-13T17-18-49-975Z,20,unerfahren,ja,nein,nein,sehr unsicher,sehr unsicher,sehr schwer,"Es war enorm schwer einen Unterschied rauszuhören. Ich habe durchgehend geraten. Falls ich was richtig geraten haben sollte, war es lediglich mein Bauchgefühl. Sehr interessant und spannend!",data/H/227.11-5.wav,m,m,TRUE,6789,FALSE
b59bfe2a-f722-41cb-a61d-64f23e74ac7e,2026-05-13T17-18-49-975Z,20,unerfahren,ja,nein,nein,sehr unsicher,sehr unsicher,sehr schwer,"Es war enorm schwer einen Unterschied rauszuhören. Ich habe durchgehend geraten. Falls ich was richtig geraten haben sollte, war es lediglich mein Bauchgefühl. Sehr interessant und spannend!",data/A/output21-1.wav,m,x,FALSE,9909,FALSE
b59bfe2a-f722-41cb-a61d-64f23e74ac7e,2026-05-13T17-18-49-975Z,20,unerfahren,ja,nein,nein,sehr unsicher,sehr unsicher,sehr schwer,"Es war enorm schwer einen Unterschied rauszuhören. Ich habe durchgehend geraten. Falls ich was richtig geraten haben sollte, war es lediglich mein Bauchgefühl. Sehr interessant und spannend!",data/A/output14-6.wav,m,x,FALSE,21531,FALSE
b59bfe2a-f722-41cb-a61d-64f23e74ac7e,2026-05-13T17-18-49-975Z,20,unerfahren,ja,nein,nein,sehr unsicher,sehr unsicher,sehr schwer,"Es war enorm schwer einen Unterschied rauszuhören. Ich habe durchgehend geraten. Falls ich was richtig geraten haben sollte, war es lediglich mein Bauchgefühl. Sehr interessant und spannend!",data/H/256-5.wav,x,m,FALSE,5280,FALSE
b59bfe2a-f722-41cb-a61d-64f23e74ac7e,2026-05-13T17-18-49-975Z,20,unerfahren,ja,nein,nein,sehr unsicher,sehr unsicher,sehr schwer,"Es war enorm schwer einen Unterschied rauszuhören. Ich habe durchgehend geraten. Falls ich was richtig geraten haben sollte, war es lediglich mein Bauchgefühl. Sehr interessant und spannend!",data/H/292-2.wav,x,m,FALSE,3059,FALSE
b59bfe2a-f722-41cb-a61d-64f23e74ac7e,2026-05-13T17-18-49-975Z,20,unerfahren,ja,nein,nein,sehr unsicher,sehr unsicher,sehr schwer,"Es war enorm schwer einen Unterschied rauszuhören. Ich habe durchgehend geraten. Falls ich was richtig geraten haben sollte, war es lediglich mein Bauchgefühl. Sehr interessant und spannend!",data/H/175.5-5.wav,x,m,FALSE,9339,FALSE
b59bfe2a-f722-41cb-a61d-64f23e74ac7e,2026-05-13T17-18-49-975Z,20,unerfahren,ja,nein,nein,sehr unsicher,sehr unsicher,sehr schwer,"Es war enorm schwer einen Unterschied rauszuhören. Ich habe durchgehend geraten. Falls ich was richtig geraten haben sollte, war es lediglich mein Bauchgefühl. Sehr interessant und spannend!",data/H/122.6-4.wav,m,m,TRUE,5669,FALSE
b59bfe2a-f722-41cb-a61d-64f23e74ac7e,2026-05-13T17-18-49-975Z,20,unerfahren,ja,nein,nein,sehr unsicher,sehr unsicher,sehr schwer,"Es war enorm schwer einen Unterschied rauszuhören. Ich habe durchgehend geraten. Falls ich was richtig geraten haben sollte, war es lediglich mein Bauchgefühl. Sehr interessant und spannend!",data/A/output26-4.wav,m,x,FALSE,11040,FALSE
b59bfe2a-f722-41cb-a61d-64f23e74ac7e,2026-05-13T17-18-49-975Z,20,unerfahren,ja,nein,nein,sehr unsicher,sehr unsicher,sehr schwer,"Es war enorm schwer einen Unterschied rauszuhören. Ich habe durchgehend geraten. Falls ich was richtig geraten haben sollte, war es lediglich mein Bauchgefühl. Sehr interessant und spannend!",data/H/276-8.wav,m,m,TRUE,7120,FALSE
b59bfe2a-f722-41cb-a61d-64f23e74ac7e,2026-05-13T17-18-49-975Z,20,unerfahren,ja,nein,nein,sehr unsicher,sehr unsicher,sehr schwer,"Es war enorm schwer einen Unterschied rauszuhören. Ich habe durchgehend geraten. Falls ich was richtig geraten haben sollte, war es lediglich mein Bauchgefühl. Sehr interessant und spannend!",data/A/output48-2.wav,m,x,FALSE,4200,FALSE
b59bfe2a-f722-41cb-a61d-64f23e74ac7e,2026-05-13T17-18-49-975Z,20,unerfahren,ja,nein,nein,sehr unsicher,sehr unsicher,sehr schwer,"Es war enorm schwer einen Unterschied rauszuhören. Ich habe durchgehend geraten. Falls ich was richtig geraten haben sollte, war es lediglich mein Bauchgefühl. Sehr interessant und spannend!",data/A/output3-3.wav,x,x,TRUE,6672,FALSE
b59bfe2a-f722-41cb-a61d-64f23e74ac7e,2026-05-13T17-18-49-975Z,20,unerfahren,ja,nein,nein,sehr unsicher,sehr unsicher,sehr schwer,"Es war enorm schwer einen Unterschied rauszuhören. Ich habe durchgehend geraten. Falls ich was richtig geraten haben sollte, war es lediglich mein Bauchgefühl. Sehr interessant und spannend!",data/H/148.6-6.wav,m,m,TRUE,7061,FALSE
b59bfe2a-f722-41cb-a61d-64f23e74ac7e,2026-05-13T17-18-49-975Z,20,unerfahren,ja,nein,nein,sehr unsicher,sehr unsicher,sehr schwer,"Es war enorm schwer einen Unterschied rauszuhören. Ich habe durchgehend geraten. Falls ich was richtig geraten haben sollte, war es lediglich mein Bauchgefühl. Sehr interessant und spannend!",data/A/output16-1.wav,x,x,TRUE,8669,FALSE
38e4ff2e-76c8-4e46-a668-e695078224d6,2026-05-14T08-33-07-650Z,27,unerfahren,ja,nein,ja,unsicher,sehr unsicher,sehr schwer,Schwer,data/H/290-2.wav,x,m,FALSE,22245,FALSE
38e4ff2e-76c8-4e46-a668-e695078224d6,2026-05-14T08-33-07-650Z,27,unerfahren,ja,nein,ja,unsicher,sehr unsicher,sehr schwer,Schwer,data/A/output31-5.wav,m,x,FALSE,8096,FALSE
38e4ff2e-76c8-4e46-a668-e695078224d6,2026-05-14T08-33-07-650Z,27,unerfahren,ja,nein,ja,unsicher,sehr unsicher,sehr schwer,Schwer,data/A/output48-2.wav,x,x,TRUE,13613,FALSE
38e4ff2e-76c8-4e46-a668-e695078224d6,2026-05-14T08-33-07-650Z,27,unerfahren,ja,nein,ja,unsicher,sehr unsicher,sehr schwer,Schwer,data/H/256-5.wav,x,m,FALSE,14325,FALSE
38e4ff2e-76c8-4e46-a668-e695078224d6,2026-05-14T08-33-07-650Z,27,unerfahren,ja,nein,ja,unsicher,sehr unsicher,sehr schwer,Schwer,data/H/227.11-5.wav,m,m,TRUE,6429,FALSE
38e4ff2e-76c8-4e46-a668-e695078224d6,2026-05-14T08-33-07-650Z,27,unerfahren,ja,nein,ja,unsicher,sehr unsicher,sehr schwer,Schwer,data/H/153.5-3.wav,m,m,TRUE,15912,FALSE
38e4ff2e-76c8-4e46-a668-e695078224d6,2026-05-14T08-33-07-650Z,27,unerfahren,ja,nein,ja,unsicher,sehr unsicher,sehr schwer,Schwer,data/H/244.15-6.wav,m,m,TRUE,11349,FALSE
38e4ff2e-76c8-4e46-a668-e695078224d6,2026-05-14T08-33-07-650Z,27,unerfahren,ja,nein,ja,unsicher,sehr unsicher,sehr schwer,Schwer,data/A/output14-6.wav,x,x,TRUE,15880,FALSE
38e4ff2e-76c8-4e46-a668-e695078224d6,2026-05-14T08-33-07-650Z,27,unerfahren,ja,nein,ja,unsicher,sehr unsicher,sehr schwer,Schwer,data/A/output16-1.wav,x,x,TRUE,8824,FALSE
38e4ff2e-76c8-4e46-a668-e695078224d6,2026-05-14T08-33-07-650Z,27,unerfahren,ja,nein,ja,unsicher,sehr unsicher,sehr schwer,Schwer,data/A/output10-6.wav,x,x,TRUE,5195,FALSE
38e4ff2e-76c8-4e46-a668-e695078224d6,2026-05-14T08-33-07-650Z,27,unerfahren,ja,nein,ja,unsicher,sehr unsicher,sehr schwer,Schwer,data/H/276-8.wav,m,m,TRUE,6557,FALSE
38e4ff2e-76c8-4e46-a668-e695078224d6,2026-05-14T08-33-07-650Z,27,unerfahren,ja,nein,ja,unsicher,sehr unsicher,sehr schwer,Schwer,data/H/148.6-6.wav,x,m,FALSE,21341,FALSE
38e4ff2e-76c8-4e46-a668-e695078224d6,2026-05-14T08-33-07-650Z,27,unerfahren,ja,nein,ja,unsicher,sehr unsicher,sehr schwer,Schwer,data/A/output39-6.wav,m,x,FALSE,7680,FALSE
38e4ff2e-76c8-4e46-a668-e695078224d6,2026-05-14T08-33-07-650Z,27,unerfahren,ja,nein,ja,unsicher,sehr unsicher,sehr schwer,Schwer,data/A/output19-1.wav,x,x,TRUE,7357,FALSE
38e4ff2e-76c8-4e46-a668-e695078224d6,2026-05-14T08-33-07-650Z,27,unerfahren,ja,nein,ja,unsicher,sehr unsicher,sehr schwer,Schwer,data/H/122.6-4.wav,m,m,TRUE,5448,FALSE
38e4ff2e-76c8-4e46-a668-e695078224d6,2026-05-14T08-33-07-650Z,27,unerfahren,ja,nein,ja,unsicher,sehr unsicher,sehr schwer,Schwer,data/A/output3-3.wav,x,x,TRUE,8520,FALSE
38e4ff2e-76c8-4e46-a668-e695078224d6,2026-05-14T08-33-07-650Z,27,unerfahren,ja,nein,ja,unsicher,sehr unsicher,sehr schwer,Schwer,data/A/output21-1.wav,m,x,FALSE,3379,FALSE
38e4ff2e-76c8-4e46-a668-e695078224d6,2026-05-14T08-33-07-650Z,27,unerfahren,ja,nein,ja,unsicher,sehr unsicher,sehr schwer,Schwer,data/H/283-7.wav,m,m,TRUE,10181,FALSE
38e4ff2e-76c8-4e46-a668-e695078224d6,2026-05-14T08-33-07-650Z,27,unerfahren,ja,nein,ja,unsicher,sehr unsicher,sehr schwer,Schwer,data/H/175.5-5.wav,x,m,FALSE,8965,FALSE
38e4ff2e-76c8-4e46-a668-e695078224d6,2026-05-14T08-33-07-650Z,27,unerfahren,ja,nein,ja,unsicher,sehr unsicher,sehr schwer,Schwer,data/A/output26-4.wav,m,x,FALSE,6907,FALSE
5fe84d11-8f05-407d-914e-8c2670675b6a,2026-05-14T09-16-46-252Z,27,unerfahren,ja,nein,ja,sicher,sehr unsicher,sehr schwer,Gut,data/H/148.6-6.wav,m,m,TRUE,7584,FALSE
5fe84d11-8f05-407d-914e-8c2670675b6a,2026-05-14T09-16-46-252Z,27,unerfahren,ja,nein,ja,sicher,sehr unsicher,sehr schwer,Gut,data/H/276-8.wav,x,m,FALSE,3557,FALSE
5fe84d11-8f05-407d-914e-8c2670675b6a,2026-05-14T09-16-46-252Z,27,unerfahren,ja,nein,ja,sicher,sehr unsicher,sehr schwer,Gut,data/H/256-5.wav,m,m,TRUE,12683,FALSE
5fe84d11-8f05-407d-914e-8c2670675b6a,2026-05-14T09-16-46-252Z,27,unerfahren,ja,nein,ja,sicher,sehr unsicher,sehr schwer,Gut,data/A/output39-6.wav,m,x,FALSE,18435,FALSE
5fe84d11-8f05-407d-914e-8c2670675b6a,2026-05-14T09-16-46-252Z,27,unerfahren,ja,nein,ja,sicher,sehr unsicher,sehr schwer,Gut,data/A/output26-4.wav,x,x,TRUE,34392,FALSE
5fe84d11-8f05-407d-914e-8c2670675b6a,2026-05-14T09-16-46-252Z,27,unerfahren,ja,nein,ja,sicher,sehr unsicher,sehr schwer,Gut,data/A/output21-1.wav,x,x,TRUE,11253,FALSE
5fe84d11-8f05-407d-914e-8c2670675b6a,2026-05-14T09-16-46-252Z,27,unerfahren,ja,nein,ja,sicher,sehr unsicher,sehr schwer,Gut,data/A/output31-5.wav,x,x,TRUE,5789,FALSE
5fe84d11-8f05-407d-914e-8c2670675b6a,2026-05-14T09-16-46-252Z,27,unerfahren,ja,nein,ja,sicher,sehr unsicher,sehr schwer,Gut,data/A/output16-1.wav,m,x,FALSE,6837,FALSE
5fe84d11-8f05-407d-914e-8c2670675b6a,2026-05-14T09-16-46-252Z,27,unerfahren,ja,nein,ja,sicher,sehr unsicher,sehr schwer,Gut,data/H/290-2.wav,m,m,TRUE,7933,FALSE
5fe84d11-8f05-407d-914e-8c2670675b6a,2026-05-14T09-16-46-252Z,27,unerfahren,ja,nein,ja,sicher,sehr unsicher,sehr schwer,Gut,data/A/output28-2.wav,x,x,TRUE,4795,FALSE
5fe84d11-8f05-407d-914e-8c2670675b6a,2026-05-14T09-16-46-252Z,27,unerfahren,ja,nein,ja,sicher,sehr unsicher,sehr schwer,Gut,data/H/122.6-4.wav,x,m,FALSE,3907,FALSE
5fe84d11-8f05-407d-914e-8c2670675b6a,2026-05-14T09-16-46-252Z,27,unerfahren,ja,nein,ja,sicher,sehr unsicher,sehr schwer,Gut,data/A/output3-3.wav,x,x,TRUE,6005,FALSE
5fe84d11-8f05-407d-914e-8c2670675b6a,2026-05-14T09-16-46-252Z,27,unerfahren,ja,nein,ja,sicher,sehr unsicher,sehr schwer,Gut,data/H/227.11-5.wav,m,m,TRUE,7453,FALSE
5fe84d11-8f05-407d-914e-8c2670675b6a,2026-05-14T09-16-46-252Z,27,unerfahren,ja,nein,ja,sicher,sehr unsicher,sehr schwer,Gut,data/A/output48-2.wav,x,x,TRUE,3755,FALSE
5fe84d11-8f05-407d-914e-8c2670675b6a,2026-05-14T09-16-46-252Z,27,unerfahren,ja,nein,ja,sicher,sehr unsicher,sehr schwer,Gut,data/A/output14-6.wav,m,x,FALSE,6219,FALSE
5fe84d11-8f05-407d-914e-8c2670675b6a,2026-05-14T09-16-46-252Z,27,unerfahren,ja,nein,ja,sicher,sehr unsicher,sehr schwer,Gut,data/H/244.15-6.wav,m,m,TRUE,4653,FALSE
5fe84d11-8f05-407d-914e-8c2670675b6a,2026-05-14T09-16-46-252Z,27,unerfahren,ja,nein,ja,sicher,sehr unsicher,sehr schwer,Gut,data/A/output19-1.wav,x,x,TRUE,4304,FALSE
5fe84d11-8f05-407d-914e-8c2670675b6a,2026-05-14T09-16-46-252Z,27,unerfahren,ja,nein,ja,sicher,sehr unsicher,sehr schwer,Gut,data/H/153.5-3.wav,m,m,TRUE,6920,FALSE
5fe84d11-8f05-407d-914e-8c2670675b6a,2026-05-14T09-16-46-252Z,27,unerfahren,ja,nein,ja,sicher,sehr unsicher,sehr schwer,Gut,data/H/175.5-5.wav,x,m,FALSE,2395,FALSE
5fe84d11-8f05-407d-914e-8c2670675b6a,2026-05-14T09-16-46-252Z,27,unerfahren,ja,nein,ja,sicher,sehr unsicher,sehr schwer,Gut,data/H/292-2.wav,m,m,TRUE,5581,FALSE
bd968ff1-edcf-4bd3-930e-4bb8d52f1c65,2026-05-14T15-19-46-864Z,19,sehr erfahren,ja,ja,nein,sicher,unsicher,schwer,Ah,data/A/output28-2.wav,m,x,FALSE,15731,FALSE
bd968ff1-edcf-4bd3-930e-4bb8d52f1c65,2026-05-14T15-19-46-864Z,19,sehr erfahren,ja,ja,nein,sicher,unsicher,schwer,Ah,data/H/227.11-5.wav,m,m,TRUE,10699,FALSE
bd968ff1-edcf-4bd3-930e-4bb8d52f1c65,2026-05-14T15-19-46-864Z,19,sehr erfahren,ja,ja,nein,sicher,unsicher,schwer,Ah,data/H/175.5-5.wav,x,m,FALSE,8808,FALSE
bd968ff1-edcf-4bd3-930e-4bb8d52f1c65,2026-05-14T15-19-46-864Z,19,sehr erfahren,ja,ja,nein,sicher,unsicher,schwer,Ah,data/H/290-2.wav,x,m,FALSE,9547,FALSE
bd968ff1-edcf-4bd3-930e-4bb8d52f1c65,2026-05-14T15-19-46-864Z,19,sehr erfahren,ja,ja,nein,sicher,unsicher,schwer,Ah,data/A/output48-2.wav,m,x,FALSE,10355,FALSE
bd968ff1-edcf-4bd3-930e-4bb8d52f1c65,2026-05-14T15-19-46-864Z,19,sehr erfahren,ja,ja,nein,sicher,unsicher,schwer,Ah,data/A/output31-5.wav,x,x,TRUE,12963,FALSE
bd968ff1-edcf-4bd3-930e-4bb8d52f1c65,2026-05-14T15-19-46-864Z,19,sehr erfahren,ja,ja,nein,sicher,unsicher,schwer,Ah,data/H/283-7.wav,m,m,TRUE,9512,FALSE
bd968ff1-edcf-4bd3-930e-4bb8d52f1c65,2026-05-14T15-19-46-864Z,19,sehr erfahren,ja,ja,nein,sicher,unsicher,schwer,Ah,data/H/244.15-6.wav,x,m,FALSE,7928,FALSE
bd968ff1-edcf-4bd3-930e-4bb8d52f1c65,2026-05-14T15-19-46-864Z,19,sehr erfahren,ja,ja,nein,sicher,unsicher,schwer,Ah,data/H/148.6-6.wav,m,m,TRUE,9859,FALSE
bd968ff1-edcf-4bd3-930e-4bb8d52f1c65,2026-05-14T15-19-46-864Z,19,sehr erfahren,ja,ja,nein,sicher,unsicher,schwer,Ah,data/A/output19-1.wav,x,x,TRUE,8912,FALSE
bd968ff1-edcf-4bd3-930e-4bb8d52f1c65,2026-05-14T15-19-46-864Z,19,sehr erfahren,ja,ja,nein,sicher,unsicher,schwer,Ah,data/A/output39-6.wav,x,x,TRUE,8816,FALSE
bd968ff1-edcf-4bd3-930e-4bb8d52f1c65,2026-05-14T15-19-46-864Z,19,sehr erfahren,ja,ja,nein,sicher,unsicher,schwer,Ah,data/A/output16-1.wav,m,x,FALSE,8723,FALSE
bd968ff1-edcf-4bd3-930e-4bb8d52f1c65,2026-05-14T15-19-46-864Z,19,sehr erfahren,ja,ja,nein,sicher,unsicher,schwer,Ah,data/H/256-5.wav,x,m,FALSE,9208,FALSE
bd968ff1-edcf-4bd3-930e-4bb8d52f1c65,2026-05-14T15-19-46-864Z,19,sehr erfahren,ja,ja,nein,sicher,unsicher,schwer,Ah,data/A/output26-4.wav,m,x,FALSE,7736,FALSE
bd968ff1-edcf-4bd3-930e-4bb8d52f1c65,2026-05-14T15-19-46-864Z,19,sehr erfahren,ja,ja,nein,sicher,unsicher,schwer,Ah,data/H/153.5-3.wav,m,m,TRUE,9328,FALSE
bd968ff1-edcf-4bd3-930e-4bb8d52f1c65,2026-05-14T15-19-46-864Z,19,sehr erfahren,ja,ja,nein,sicher,unsicher,schwer,Ah,data/A/output10-6.wav,x,x,TRUE,7352,FALSE
bd968ff1-edcf-4bd3-930e-4bb8d52f1c65,2026-05-14T15-19-46-864Z,19,sehr erfahren,ja,ja,nein,sicher,unsicher,schwer,Ah,data/H/122.6-4.wav,m,m,TRUE,10195,FALSE
bd968ff1-edcf-4bd3-930e-4bb8d52f1c65,2026-05-14T15-19-46-864Z,19,sehr erfahren,ja,ja,nein,sicher,unsicher,schwer,Ah,data/H/292-2.wav,m,m,TRUE,8368,FALSE
bd968ff1-edcf-4bd3-930e-4bb8d52f1c65,2026-05-14T15-19-46-864Z,19,sehr erfahren,ja,ja,nein,sicher,unsicher,schwer,Ah,data/A/output3-3.wav,x,x,TRUE,6619,FALSE
bd968ff1-edcf-4bd3-930e-4bb8d52f1c65,2026-05-14T15-19-46-864Z,19,sehr erfahren,ja,ja,nein,sicher,unsicher,schwer,Ah,data/A/output14-6.wav,x,x,TRUE,8179,FALSE
7cabbdcb-77cd-4936-8bf8-503fe0fa7767,2026-05-16T08-20-03-936Z,21,unerfahren,nein,nein,nein,unsicher,unsicher,schwer,"okie
",data/A/output10-6.wav,x,x,TRUE,14928,FALSE
7cabbdcb-77cd-4936-8bf8-503fe0fa7767,2026-05-16T08-20-03-936Z,21,unerfahren,nein,nein,nein,unsicher,unsicher,schwer,"okie
",data/H/290-2.wav,m,m,TRUE,13066,FALSE
7cabbdcb-77cd-4936-8bf8-503fe0fa7767,2026-05-16T08-20-03-936Z,21,unerfahren,nein,nein,nein,unsicher,unsicher,schwer,"okie
",data/H/244.15-6.wav,m,m,TRUE,8364,FALSE
7cabbdcb-77cd-4936-8bf8-503fe0fa7767,2026-05-16T08-20-03-936Z,21,unerfahren,nein,nein,nein,unsicher,unsicher,schwer,"okie
",data/A/output21-1.wav,m,x,FALSE,18947,FALSE
